time,regime,temperature_C,wind_speed_ms,illuminance_lux,precipitation_mm,elec_vmin,elec_vmax,elec_vavg,elec_line_loading_max,elec_line_loading_top1,elec_line_loading_top2,elec_line_loading_top3,elec_vmax_nonslack,elec_line_i_ka_max,elec_p_loss_mw,elec_soc_1,elec_soc_2,elec_soc_3,elec_soc_4,elec_soc_5,elec_any_violate,elec_violate_v,elec_violate_line,yhat_ess1_up,yhat_ess1_down,yhat_ess2_up,yhat_ess2_down,yhat_ess3_up,yhat_ess3_down,yhat_ess4_up,yhat_ess4_down,yhat_ess5_up,yhat_ess5_down,yhat_sop1_fwd,yhat_sop1_rev,yhat_sop2_fwd,yhat_sop2_rev,yhat_pv1,yhat_pv2,yhat_pv3,yhat_pv4,yhat_pv5,yhat_pv6,yhat_wt1,yhat_wt2,yhat_wt3,yhat_wt4,yhat_wt5,yhat_wt6
2024-07-22 15:00:00+08:00,heatwave,36.73,3.26,13593.76817,0,0.994232671,1.061362991,1.012518081,93.68504023,93.68504023,92.6690166,91.74629016,1.061362991,0.224844097,0.630282791,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,1,0.625,1,0.875,1,1,1,1,1,0.375,1,1,1,1,1,1
2024-07-22 16:00:00+08:00,heatwave,36.2,1.76,8242.798782,0,0.988780439,1.034677778,1.002063939,78.69423385,78.69423385,77.76428695,76.94733192,1.034677778,0.188866161,0.456510683,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-22 17:00:00+08:00,heatwave,39.77,4.19,4679.560449,0,0.975091228,1.006083663,0.990137263,52.71991263,52.71991263,51.83556293,51.08701544,1.006083663,0.12652779,0.246555881,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-22 18:00:00+08:00,heatwave,38.89,4.23,2.00E-12,0,0.969468402,1,0.984714938,58.23660423,58.23660423,47.00290481,27.60252847,1,0.13976785,0.129001427,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-22 19:00:00+08:00,heatwave,38.49,0.86,0,0,0.928516498,1,0.961437325,93.4775431,93.4775431,82.13801945,57.10993216,1,0.224346103,0.259494215,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-22 20:00:00+08:00,heatwave,39.51,5.25,0,0,0.937618894,1,0.966948989,85.95514957,85.95514957,75.40625892,52.02539043,1,0.206292359,0.224566504,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-22 21:00:00+08:00,heatwave,41.35,3.36,0,0,0.935931302,1,0.96591443,87.37468367,87.37468367,76.66713446,52.98982644,1,0.209699241,0.230913864,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-22 22:00:00+08:00,heatwave,40.52,5.72,0,0,0.936818365,1,0.966477033,86.56094087,86.56094087,75.94702645,52.42311208,1,0.207746258,0.227203565,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-22 23:00:00+08:00,heatwave,38.05,5.49,0,0,0.938912735,1,0.967736057,84.89484903,84.89484903,74.4658892,51.31085608,1,0.203747638,0.219929163,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 00:00:00+08:00,heatwave,38.02,4.12,0,0,0.94847462,1,0.973497802,77.47302407,77.47302407,67.9487994,46.395148,1,0.185935258,0.189720332,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,0.625,1,0.375,1,1,0.25,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 01:00:00+08:00,heatwave,37.49,7.14,0,0,0.949445493,1,0.974175998,76.38416299,76.38416299,67.01330502,45.6041546,1,0.183321991,0.18527926,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,0.625,1,0.25,1,0,1,0.875,0,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 02:00:00+08:00,heatwave,37.23,4.18,0,0,0.949077852,1,0.973862974,77.01295654,77.01295654,67.55003234,46.09219336,1,0.184831096,0.187963685,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,0.375,1,0.125,1,1,0,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 03:00:00+08:00,heatwave,36.27,3.17,0,0,0.949794249,1,0.974294169,76.47865974,76.47865974,67.0875838,45.74293245,1,0.183548783,0.185950075,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,0.25,1,0,1,0.125,1,0.125,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 04:00:00+08:00,heatwave,32.55,4.96,0,0,0.952673504,1,0.976045907,74.28637748,74.28637748,65.20171425,44.3004003,1,0.178287306,0.177825994,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23 05:00:00+08:00,heatwave,31.87,6.53,0,0,0.953481989,1,0.976582518,73.50118281,73.50118281,64.53217048,43.74859762,1,0.176402839,0.174839992,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23 06:00:00+08:00,heatwave,32.48,3.93,0,0,0.981003895,1.002039611,0.992206493,45.11079133,45.11079133,35.46232422,26.51986863,1.002039611,0.108265899,0.107589435,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23 07:00:00+08:00,heatwave,31.45,2.87,4997.806722,0,0.983574173,1.010906956,0.995084975,60.8488189,60.8488189,60.16157329,59.59035115,1.010906956,0.146037165,0.288854268,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23 08:00:00+08:00,heatwave,33.03,5.9,8985.618636,0,0.992177944,1.039045149,1.004556687,79.59616708,79.59616708,78.67773871,77.89093856,1.039045149,0.191030801,0.463944519,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23 09:00:00+08:00,heatwave,32.37,5.97,13933.51549,0,0.995866008,1.067615877,1.016006805,95.32061149,95.32061149,94.33105346,93.45545435,1.067615877,0.228769468,0.652179171,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5625,1,1,1,1,1,1
2024-07-23 10:00:00+08:00,heatwave,31.74,8.24,14704.54968,0,0.99851083,1.088344547,1.024626503,106.9197568,106.9197568,105.9051176,105.1269798,1.088344547,0.256607416,0.824113795,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 11:00:00+08:00,heatwave,32.34,3.8,18326.87839,0,0.998897459,1.097761709,1.027789036,113.356658,113.356658,112.3249458,111.3625033,1.097761709,0.272055979,0.924927149,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 12:00:00+08:00,heatwave,34.22,4.54,17522.18795,0,0.998866029,1.098674182,1.027747289,114.7160597,114.7160597,113.6660757,112.6902945,1.098674182,0.275318543,0.946783399,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 13:00:00+08:00,heatwave,34.75,3.84,18890.32865,0,0.998339405,1.094212924,1.025876074,112.2353493,112.2353493,111.1849146,110.2077727,1.094212924,0.269364838,0.904807896,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 14:00:00+08:00,heatwave,37.15,1.87,14455.14024,0,0.996212622,1.07962336,1.019623903,104.5141493,104.5141493,103.4603003,102.4890233,1.07962336,0.250833958,0.782072293,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1
2024-07-23 15:00:00+08:00,heatwave,35.53,5.51,12471.73721,0,0.994702956,1.063146374,1.013528166,94.13800293,94.13800293,93.12903116,92.22850368,1.063146374,0.225931207,0.63628036,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,0.25,1,1,1,1,1,1
2024-07-23 16:00:00+08:00,heatwave,36.2,5.94,8655.85332,0,0.989009134,1.034850936,1.002205468,78.70901684,78.70901684,77.77899359,76.98890292,1.034850936,0.18890164,0.456735734,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23 17:00:00+08:00,heatwave,38.78,2.51,4533.765692,0,0.975574485,1.006163561,0.990361971,53.50191479,53.50191479,52.63452806,51.9010816,1.006163561,0.128404595,0.250947571,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23 18:00:00+08:00,heatwave,39.25,2.76,2.42E-12,0,0.969102483,1,0.984473852,58.5747216,58.5747216,47.30732523,27.68885908,1,0.140579332,0.129702999,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23 19:00:00+08:00,heatwave,39.67,1.94,0,0,0.92737311,1,0.960747267,94.4317282,94.4317282,82.99844718,57.75708866,1,0.226636148,0.264181027,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 20:00:00+08:00,heatwave,40.23,7.25,0,0,0.937542393,1,0.96698979,85.70796452,85.70796452,75.20114055,51.79388123,1,0.205699115,0.223215226,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 21:00:00+08:00,heatwave,39.06,3.33,0,0,0.937912885,1,0.967111488,85.77195131,85.77195131,75.24094834,51.91399155,1,0.205852683,0.223809853,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 22:00:00+08:00,heatwave,40.2,5.2,0,0,0.937016058,1,0.966583826,86.44563826,86.44563826,75.8422521,52.35521287,1,0.207469532,0.226731845,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-23 23:00:00+08:00,heatwave,38.59,2.65,0,0,0.938318353,1,0.967356414,85.44579138,85.44579138,74.95132024,51.69544399,1,0.205069899,0.222384855,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 00:00:00+08:00,heatwave,38.31,5.12,0,0,0.948320115,1,0.973414998,77.55003674,77.55003674,68.01660806,46.43714883,1,0.186120088,0.18997963,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,0.875,1,0.25,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 01:00:00+08:00,heatwave,34.65,2.7,0,0,0.951023385,1,0.975037724,75.55393721,75.55393721,66.28980721,45.1367427,1,0.181329449,0.182498043,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0.5,0,0.625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 02:00:00+08:00,heatwave,34.94,0.26,0,0,0.950803559,1,0.974904734,75.71874396,75.71874396,66.43177201,45.24465291,1,0.181724986,0.183109035,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0.625,0,0.625,0,0,0,0,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 03:00:00+08:00,heatwave,34.67,5.2,0,0,0.951094787,1,0.975094816,75.44612116,75.44612116,66.19790367,45.05453512,1,0.181070691,0.182051098,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0.625,0,0.75,0,0,0,0,0.875,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 04:00:00+08:00,heatwave,34.76,5.06,0,0,0.951011088,1,0.975041693,75.51855708,75.51855708,66.26010725,45.10403139,1,0.181244537,0.182327541,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0.75,0,0.625,0,0,0,0,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 05:00:00+08:00,heatwave,30.6,1.35,0,0,0.95408379,1,0.97688951,73.28706797,73.28706797,64.34737356,43.65853306,1,0.175888963,0.174282089,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 06:00:00+08:00,heatwave,31.61,3.88,0,0,0.981361491,1.002088477,0.992395287,44.28286447,44.28286447,34.71817455,26.6121743,1.002088477,0.106278875,0.106937613,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 07:00:00+08:00,heatwave,31.93,4.52,4517.119834,0,0.983362956,1.010448667,0.994900317,60.76982136,60.76982136,60.08251329,59.51572997,1.010448667,0.145847571,0.288976571,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 08:00:00+08:00,heatwave,32.9,2.02,9780.74721,0,0.992089762,1.039051878,1.004518077,79.61859288,79.61859288,78.70073425,77.8880943,1.039051878,0.191084623,0.46399035,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 09:00:00+08:00,heatwave,32.23,3.88,11619.1825,0,0.995858531,1.067645237,1.015976902,95.35894093,95.35894093,94.37024384,93.46667522,1.067645237,0.228861458,0.652314004,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,1,0.625,1,1,1,1,1,1,1,0.6875,1,1,1,1,1,1
2024-07-24 10:00:00+08:00,heatwave,32.1,1.57,14890.446,0,0.998059333,1.086925552,1.023590454,106.6902874,106.6902874,105.6726466,104.728628,1.086925552,0.25605669,0.817061398,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 11:00:00+08:00,heatwave,32.6,5.07,16393.70654,0,0.998890175,1.097431445,1.027626617,113.2396541,113.2396541,112.2059227,111.2514183,1.097431445,0.27177517,0.923012396,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 12:00:00+08:00,heatwave,36.6,6.8,18640.65353,0,0.998183974,1.095447398,1.026109117,113.6087536,113.6087536,112.5404279,111.60859,1.095447398,0.272661009,0.92801722,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 13:00:00+08:00,heatwave,34.96,2.31,18217.08988,0,0.99826069,1.093899014,1.02570575,112.1374626,112.1374626,111.0854173,110.1063398,1.093899014,0.26912991,0.903064734,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 14:00:00+08:00,heatwave,35.91,4.48,16356.08913,0,0.996674754,1.08144489,1.020619254,105.0486544,105.0486544,104.003473,103.0422621,1.08144489,0.252116771,0.79050527,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 15:00:00+08:00,heatwave,37.6,7.59,13324.38207,0,0.994138192,1.060774176,1.012369944,93.41685919,93.41685919,92.39589817,91.57729446,1.060774176,0.224200462,0.628145082,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.3125,1,1,1,1,1,1
2024-07-24 16:00:00+08:00,heatwave,38.24,4.35,8356.523301,0,0.98664353,1.031974103,1.000551672,78.13343002,78.13343002,77.19699246,76.38114246,1.031974103,0.187520232,0.452424343,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 17:00:00+08:00,heatwave,39.54,4,4359.753272,0,0.975201434,1.006102163,0.990188673,52.90015881,52.90015881,52.01975899,51.27443091,1.006102163,0.126960381,0.247557787,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 18:00:00+08:00,heatwave,39.81,2.92,2.36E-12,0,0.968564411,1,0.984115887,59.07035666,59.07035666,47.75527754,27.81509851,1,0.141768856,0.130728812,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24 19:00:00+08:00,heatwave,40.53,4.34,0,0,0.926558691,1,0.960259057,95.10253362,95.10253362,83.60477063,58.21017744,1,0.228246081,0.267501724,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 20:00:00+08:00,heatwave,39.5,3.74,0,0,0.937535809,1,0.966884169,86.07418863,86.07418863,75.50959775,52.11628042,1,0.206578053,0.225135153,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 21:00:00+08:00,heatwave,40.68,5.72,0,0,0.936679862,1,0.966393371,86.67311866,86.67311866,76.04687817,52.49843191,1,0.208015485,0.227701171,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 22:00:00+08:00,heatwave,38.16,2.36,0,0,0.938689306,1,0.967580543,85.14773954,85.14773954,74.68684694,51.49580577,1,0.204354575,0.22108861,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-24 23:00:00+08:00,heatwave,38.4,6.49,0,0,0.938836432,1,0.967725922,84.827197,84.827197,74.41168268,51.23815949,1,0.203585273,0.219524918,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 00:00:00+08:00,heatwave,39.24,4.31,0,0,0.947551585,1,0.972940662,78.17436635,78.17436635,68.55811935,46.85643547,1,0.187618479,0.192420239,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,0.875,1,1,0,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 01:00:00+08:00,heatwave,38.17,5.44,0,0,0.948467596,1,0.973510743,77.41241643,77.41241643,67.89779306,46.34116814,1,0.185789799,0.189430103,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,0.875,1,0.25,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 02:00:00+08:00,heatwave,36.1,2.97,0,0,0.949923332,1,0.974372246,76.38120028,76.38120028,67.00336525,45.67896799,1,0.183314881,0.185583546,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 03:00:00+08:00,heatwave,34.24,2.87,0,0,0.951334016,1,0.975225653,75.32149097,75.32149097,66.08974179,44.984641,1,0.180771578,0.181639425,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0.25,0,0.875,0,0,0,0,0.875,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25 04:00:00+08:00,heatwave,33.65,3.21,0,0,0.951780774,1,0.975495962,74.98804333,74.98804333,65.80308639,44.76663962,1,0.179971304,0.180414102,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25 05:00:00+08:00,heatwave,32.47,2.58,0,0,0.952672927,1,0.976035755,74.32558238,74.32558238,65.23480941,44.33429007,1,0.178381398,0.178002378,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.25,0,0,0,0,0.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25 06:00:00+08:00,heatwave,34.04,4.74,0,0,0.980387623,1.001952891,0.991879876,46.54827944,46.54827944,36.75711405,26.36427026,1.001952891,0.111715871,0.108862156,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25 07:00:00+08:00,heatwave,33.29,5.76,4624.605679,0,0.982798779,1.009189649,0.994399299,60.55389499,60.55389499,59.86658387,59.31971143,1.009189649,0.145329348,0.289380555,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25 08:00:00+08:00,heatwave,33.32,6.89,9177.89748,0,0.992196395,1.038895287,1.004532507,79.53450986,79.53450986,78.61486482,77.86437679,1.038895287,0.190882824,0.463624502,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25 09:00:00+08:00,heatwave,32.47,4.5,13846.45316,0,0.995778298,1.06732947,1.015807947,95.2706701,95.2706701,94.28045632,93.37884405,1.06732947,0.228649608,0.651149599,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1
2024-07-25 10:00:00+08:00,heatwave,33.11,3.84,15679.86031,0,0.997692523,1.085475689,1.022803876,106.2541165,106.2541165,105.2290418,104.2799905,1.085475689,0.25500988,0.809867879,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 11:00:00+08:00,heatwave,34.05,2.77,17500.21005,0,0.998595892,1.095242219,1.026429815,112.5605171,112.5605171,111.5154706,110.5418823,1.095242219,0.270145241,0.910568628,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 12:00:00+08:00,heatwave,35.5,6.24,17877.26308,0,0.998544783,1.096958247,1.026881924,114.1216015,114.1216015,113.0617051,112.1127269,1.096958247,0.273891844,0.936727145,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 13:00:00+08:00,heatwave,35.38,6.76,17579.78428,0,0.998223907,1.093608902,1.025649208,111.9683753,111.9683753,110.9132645,109.9923666,1.093608902,0.268724101,0.901359282,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 14:00:00+08:00,heatwave,35.94,3.73,16903.07149,0,0.996657358,1.081383304,1.020580502,105.034287,105.034287,103.9888882,103.0242862,1.081383304,0.252082289,0.79022231,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 15:00:00+08:00,heatwave,37.41,4.86,13531.83288,0,0.994000868,1.060450629,1.012027716,93.43745897,93.43745897,92.41753366,91.49943222,1.060450629,0.224249902,0.627257361,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,1,0.375,1,0.875,1,1,1,1,1,0.375,1,1,1,1,1,1
2024-07-25 16:00:00+08:00,heatwave,37.5,3.87,8681.206481,0,0.987419784,1.032950088,1.001095943,78.33549478,78.33549478,77.40132453,76.58401293,1.032950088,0.188005187,0.453853962,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25 17:00:00+08:00,heatwave,40.3,4.96,4984.987881,0,0.974868569,1.00604194,0.990031013,52.32365455,52.32365455,51.43055216,50.67932427,1.00604194,0.125576771,0.244362615,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25 18:00:00+08:00,heatwave,39.06,6.58,2.01E-12,0,0.969785903,1,0.984870467,57.90097483,57.90097483,46.71909061,27.51284375,1,0.13896234,0.12804188,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25 19:00:00+08:00,heatwave,39.59,0.13,0,0,0.927450711,1,0.960794098,94.36686791,94.36686791,82.93992105,57.71307514,1,0.226480483,0.263860576,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 20:00:00+08:00,heatwave,41.25,4.82,0,0,0.936068103,1,0.966005046,87.23552246,87.23552246,76.54451958,52.89032681,1,0.209365254,0.230265883,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-25 21:00:00+08:00,heatwave,40.12,3.04,0,0,0.936996263,1,0.966557678,86.51190308,86.51190308,75.8987729,52.41037289,1,0.207628567,0.227068976,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
